sent_ind,cve_sent_ind,token,label
CVE-2004-0964,0,a,O
CVE-2004-0964,0,.pls,O
CVE-2004-0964,0,file,O
CVE-2004-0964,0,.,O
CVE-2004-1553,0,SQL,O
CVE-2004-1553,0,injection,O
CVE-2004-1553,0,vulnerability,O
CVE-2004-1553,0,in,O
CVE-2004-1553,0,aspWebAlbum,pn
CVE-2004-1553,0,allows,O
CVE-2004-1553,0,remote,O
CVE-2004-1553,0,attackers,O
CVE-2004-1553,0,to,O
CVE-2004-1553,0,execute,O
CVE-2004-1553,0,arbitrary,O
CVE-2004-1553,0,SQL,O
CVE-2004-1553,0,statements,O
CVE-2004-1553,0,via,O
CVE-2004-1553,0,(,O
CVE-2004-1553,0,1,O
CVE-2004-1553,0,),O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,username,O
CVE-2004-1553,0,field,O
CVE-2004-1553,0,on,O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,login,O
CVE-2004-1553,0,page,O
CVE-2004-1553,0,or,O
CVE-2004-1553,0,(,O
CVE-2004-1553,0,2,O
CVE-2004-1553,0,),O
CVE-2004-1553,0,the,O
CVE-2004-1553,0,cat,O
CVE-2004-1553,0,parameter,O
CVE-2004-1553,0,to,O
CVE-2004-1553,0,album.asp,O
CVE-2004-1553,0,.,O
CVE-2004-1553,1,NOTE,O
CVE-2004-1553,2,:,O
CVE-2004-1553,2,it,O
CVE-2004-1553,2,was,O
CVE-2004-1553,2,later,O
CVE-2004-1553,2,reported,O
CVE-2004-1553,2,that,O
CVE-2004-1553,2,vector,O
CVE-2004-1553,2,1,O
CVE-2004-1553,2,affects,O
CVE-2004-1553,2,aspWebAlbum,pn
CVE-2004-1553,2,3.2,version
CVE-2004-1553,2,",",O
CVE-2004-1553,2,and,O
CVE-2004-1553,2,the,O
CVE-2004-1553,2,vector,O
CVE-2004-1553,2,involves,O
CVE-2004-1553,2,the,O
CVE-2004-1553,2,txtUserName,O
CVE-2004-1553,2,parameter,O
CVE-2004-1553,2,in,O
CVE-2004-1553,2,a,O
CVE-2004-1553,2,processlogin,O
CVE-2004-1553,2,action,O
CVE-2004-1553,2,to,O
CVE-2004-1553,2,album.asp,O
CVE-2004-1553,2,",",O
CVE-2004-1553,2,as,O
CVE-2004-1553,2,reachable,O
CVE-2004-1553,2,from,O
CVE-2004-1553,2,the,O
CVE-2004-1553,2,login,O
CVE-2004-1553,2,action,O
CVE-2004-1553,2,.,O
CVE-2004-1625,0,pGina,pn
CVE-2004-1625,0,1.7.6,vrs
CVE-2004-1625,0,and,=
CVE-2004-1625,0,possibly,O
CVE-2004-1625,0,older,>
CVE-2004-1625,0,versions,O
CVE-2004-1625,0,",",O
CVE-2004-1625,0,when,O
CVE-2004-1625,0,the,O
CVE-2004-1625,0,Restart,O
CVE-2004-1625,0,or,O
CVE-2004-1625,0,Shutdown,O
CVE-2004-1625,0,options,O
CVE-2004-1625,0,are,O
CVE-2004-1625,0,enabled,O
CVE-2004-1625,0,on,O
CVE-2004-1625,0,the,O
CVE-2004-1625,0,login,O
CVE-2004-1625,0,screen,O
CVE-2004-1625,0,",",O
CVE-2004-1625,0,allows,O
CVE-2004-1625,0,remote,O
CVE-2004-1625,0,attackers,O
CVE-2004-1625,0,to,O
CVE-2004-1625,0,cause,O
CVE-2004-1625,0,a,O
CVE-2004-1625,0,denial,O
CVE-2004-1625,0,of,O
CVE-2004-1625,0,service,O
CVE-2004-1625,0,by,O
CVE-2004-1625,0,connecting,O
CVE-2004-1625,0,via,O
CVE-2004-1625,0,Remote,O
CVE-2004-1625,0,Desktop,O
CVE-2004-1625,0,and,O
CVE-2004-1625,0,clicking,O
CVE-2004-1625,0,restart,O
CVE-2004-1625,0,or,O
CVE-2004-1625,0,shutdown,O
CVE-2004-1625,0,.,O
CVE-2004-1719,0,Multiple,O
CVE-2004-1719,0,cross,O
CVE-2004-1719,0,-,O
CVE-2004-1719,0,site,O
CVE-2004-1719,0,scripting,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,XSS,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,vulnerabilities,O
CVE-2004-1719,0,in,O
CVE-2004-1719,0,Merak,O
CVE-2004-1719,0,Webmail,pn
CVE-2004-1719,0,Server,pn
CVE-2004-1719,0,5.2.7,version
CVE-2004-1719,0,allow,O
CVE-2004-1719,0,remote,O
CVE-2004-1719,0,attackers,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,inject,O
CVE-2004-1719,0,arbitrary,O
CVE-2004-1719,0,web,O
CVE-2004-1719,0,script,O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,HTML,O
CVE-2004-1719,0,via,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,1,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,category,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,2,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,cserver,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,3,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,ext,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,4,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,global,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,5,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,showgroups,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,6,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,showlite,O
CVE-2004-1719,0,parameters,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,address.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,7,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,spage,O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,8),O
CVE-2004-1719,0,autoresponder,O
CVE-2004-1719,0,parameters,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,settings.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,9,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,folder,O
CVE-2004-1719,0,parameter,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,readmail.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,the,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,10,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,attachmentpage_text_error,O
CVE-2004-1719,0,parameter,O
CVE-2004-1719,0,to,O
CVE-2004-1719,0,attachment.html,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,11,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,folder,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,12,O
CVE-2004-1719,0,),O
CVE-2004-1719,0,ct,O
CVE-2004-1719,0,",",O
CVE-2004-1719,0,or,O
CVE-2004-1719,0,(,O
CVE-2004-1719,0,13,O
CVE-2004-1719,0,),O
CVE-2004-1719,1,cv,O
CVE-2004-1719,1,parameters,O
CVE-2004-1719,1,to,O
CVE-2004-1719,1,calendar.html,O
CVE-2004-1719,1,",",O
CVE-2004-1719,1,(,O
CVE-2004-1719,1,14,O
CVE-2004-1719,1,),O
CVE-2004-1719,1,an,O
CVE-2004-1719,1,<,O
CVE-2004-1719,1,img,O
CVE-2004-1719,1,>,O
CVE-2004-1719,1,tag,O
CVE-2004-1719,1,",",O
CVE-2004-1719,1,or,O
CVE-2004-1719,1,(,O
CVE-2004-1719,1,15,O
CVE-2004-1719,1,),O
CVE-2004-1719,1,the,O
CVE-2004-1719,1,subject,O
CVE-2004-1719,1,of,O
CVE-2004-1719,1,an,O
CVE-2004-1719,1,e,O
CVE-2004-1719,1,-,O
CVE-2004-1719,1,mail,O
CVE-2004-1719,1,message,O
CVE-2004-1719,1,.,O
CVE-2004-1862,0,Multiple,O
CVE-2004-1862,0,cross,O
CVE-2004-1862,0,-,O
CVE-2004-1862,0,site,O
CVE-2004-1862,0,scripting,O
CVE-2004-1862,0,(,O
CVE-2004-1862,0,XSS,O
CVE-2004-1862,0,),O
CVE-2004-1862,0,vulnerabilities,O
CVE-2004-1862,0,in,O
CVE-2004-1862,0,Extreme,pn
CVE-2004-1862,0,Messageboard,pn
CVE-2004-1862,0,(,O
CVE-2004-1862,0,XMB,pn
CVE-2004-1862,0,),O
CVE-2004-1862,0,1.8,version
CVE-2004-1862,0,SP3,version
CVE-2004-1862,0,and,sp
CVE-2004-1862,1,1.9,version
CVE-2004-1862,1,beta,version
CVE-2004-1862,1,allow,O
CVE-2004-1862,1,remote,O
CVE-2004-1862,1,attackers,O
CVE-2004-1862,1,to,O
CVE-2004-1862,1,inject,O
CVE-2004-1862,1,arbitrary,O
CVE-2004-1862,1,web,O
CVE-2004-1862,1,script,O
CVE-2004-1862,1,or,O
CVE-2004-1862,1,HTML,O
CVE-2004-1862,1,via,O
CVE-2004-1862,1,the,O
CVE-2004-1862,1,(,O
CVE-2004-1862,1,1,O
CVE-2004-1862,1,),O
CVE-2004-1862,1,xmbuser,O
CVE-2004-1862,1,parameter,O
CVE-2004-1862,1,to,O
CVE-2004-1862,1,xmb.php,O
CVE-2004-1862,1,",",O
CVE-2004-1862,1,(,O
CVE-2004-1862,1,2,O
CVE-2004-1862,1,),O
CVE-2004-1862,1,folder,O
CVE-2004-1862,1,parameter,O
CVE-2004-1862,1,to,O
CVE-2004-1862,1,u2u.php,O
CVE-2004-1862,1,",",O
CVE-2004-1862,2,(,O
CVE-2004-1862,2,3,O
CVE-2004-1862,2,),O
CVE-2004-1862,2,viewmost,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,replymost,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,or,O
CVE-2004-1862,2,latest,O
CVE-2004-1862,2,parameter,O
CVE-2004-1862,2,to,O
CVE-2004-1862,2,stats.php,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,(,O
CVE-2004-1862,2,4,O
CVE-2004-1862,2,),O
CVE-2004-1862,2,message,O
CVE-2004-1862,2,or,O
CVE-2004-1862,2,icons,O
CVE-2004-1862,2,parameter,O
CVE-2004-1862,2,to,O
CVE-2004-1862,2,post.php,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,(,O
CVE-2004-1862,2,5,O
CVE-2004-1862,2,),O
CVE-2004-1862,2,threadlist,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,pagelinks,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,forumlist,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,navigation,O
CVE-2004-1862,2,",",O
CVE-2004-1862,2,or,O
CVE-2004-1862,2,(,O
CVE-2004-1862,2,6,O
CVE-2004-1862,2,),O
CVE-2004-1862,2,forumdisplay,O
CVE-2004-1862,2,parameter,O
CVE-2004-1862,2,to,O
CVE-2004-1862,2,forumdisplay.php,O
CVE-2004-1862,2,.,O
CVE-2004-1875,0,Multiple,O
CVE-2004-1875,0,cross,O
CVE-2004-1875,0,-,O
CVE-2004-1875,0,site,O
CVE-2004-1875,0,scripting,O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,XSS,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,vulnerabilities,O
CVE-2004-1875,0,in,O
CVE-2004-1875,0,cPanel,pn
CVE-2004-1875,0,9.1.0-R85,version
CVE-2004-1875,0,allow,O
CVE-2004-1875,0,remote,O
CVE-2004-1875,0,attackers,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,inject,O
CVE-2004-1875,0,arbitrary,O
CVE-2004-1875,0,web,O
CVE-2004-1875,0,script,O
CVE-2004-1875,0,or,O
CVE-2004-1875,0,HTML,O
CVE-2004-1875,0,via,O
CVE-2004-1875,0,the,O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,1,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,email,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,testfile.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,2,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,file,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,erredit.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,3,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,dns,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,dnslook.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,4,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,account,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,ignorelist.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,0,(,O
CVE-2004-1875,0,5,O
CVE-2004-1875,0,),O
CVE-2004-1875,0,account,O
CVE-2004-1875,0,parameter,O
CVE-2004-1875,0,to,O
CVE-2004-1875,0,showlog.html,O
CVE-2004-1875,0,",",O
CVE-2004-1875,1,(,O
CVE-2004-1875,1,6,O
CVE-2004-1875,1,),O
CVE-2004-1875,1,db,O
CVE-2004-1875,1,parameter,O
CVE-2004-1875,1,to,O
CVE-2004-1875,1,repairdb.html,O
CVE-2004-1875,1,",",O
CVE-2004-1875,1,(,O
CVE-2004-1875,1,7,O
CVE-2004-1875,1,),O
CVE-2004-1875,1,login,O
CVE-2004-1875,1,parameter,O
CVE-2004-1875,1,to,O
CVE-2004-1875,1,doaddftp.html,O
CVE-2004-1875,1,(,O
CVE-2004-1875,1,8),O
CVE-2004-1875,1,account,O
CVE-2004-1875,1,parameter,O
CVE-2004-1875,1,to,O
CVE-2004-1875,1,editmsg.htm,O
CVE-2004-1875,1,",",O
CVE-2004-1875,1,or,O
CVE-2004-1875,1,(,O
CVE-2004-1875,1,9,O
CVE-2004-1875,1,),O
CVE-2004-1875,1,ip,O
CVE-2004-1875,1,parameter,O
CVE-2004-1875,1,to,O
CVE-2004-1875,1,del.html,O
CVE-2004-1875,1,.,O
CVE-2004-1875,2,NOTE,O
CVE-2004-1875,2,:,O
CVE-2004-1875,3,the,O
CVE-2004-1875,3,dnslook.html,O
CVE-2004-1875,3,vector,O
CVE-2004-1875,3,was,O
CVE-2004-1875,3,later,O
CVE-2004-1875,3,reported,O
CVE-2004-1875,3,to,O
CVE-2004-1875,3,exist,O
CVE-2004-1875,3,in,O
CVE-2004-1875,3,cPanel,O
CVE-2004-1875,3,10,O
CVE-2004-1875,3,.,O
CVE-2004-9999,0,*,O
CVE-2004-9999,1,*,O
CVE-2004-9999,1,REJECT,O
CVE-2004-9999,1,*,O
CVE-2004-9999,2,*,O
CVE-2004-9999,2,DO,O
CVE-2004-9999,2,NOT,O
CVE-2004-9999,2,USE,O
CVE-2004-9999,2,THIS,O
CVE-2004-9999,2,CANDIDATE,O
CVE-2004-9999,2,NUMBER,O
CVE-2004-9999,2,.,O
CVE-2004-9999,3,ConsultIDs,O
CVE-2004-9999,4,:,O
CVE-2004-9999,4,none,O
CVE-2004-9999,4,.,O
CVE-2004-9999,5,Reason,O
CVE-2004-9999,5,:,O
CVE-2004-9999,6,This,O
CVE-2004-9999,6,candidate,O
CVE-2004-9999,6,has,O
CVE-2004-9999,6,been,O
CVE-2004-9999,6,used,O
CVE-2004-9999,6,as,O
CVE-2004-9999,6,a,O
CVE-2004-9999,6,placeholder,O
CVE-2004-9999,6,by,O
CVE-2004-9999,6,multiple,O
CVE-2004-9999,6,organizations,O
CVE-2004-9999,6,for,O
CVE-2004-9999,6,multiple,O
CVE-2004-9999,6,issues,O
CVE-2004-9999,6,",",O
CVE-2004-9999,6,but,O
CVE-2004-9999,6,it,O
CVE-2004-9999,6,is,O
CVE-2004-9999,6,invalid,O
CVE-2004-9999,6,.,O
CVE-2004-9999,7,Notes,O
CVE-2004-9999,7,:,O
CVE-2004-9999,8,All,O
CVE-2004-9999,8,CVE,O
CVE-2004-9999,8,users,O
CVE-2004-9999,8,should,O
CVE-2004-9999,8,search,O
CVE-2004-9999,8,CVE,O
CVE-2004-9999,8,for,O
CVE-2004-9999,8,the,O
CVE-2004-9999,8,proper,O
CVE-2004-9999,8,identifier,O
CVE-2004-9999,8,.,O
CVE-2004-9999,9,All,O
CVE-2004-9999,9,references,O
CVE-2004-9999,9,and,O
CVE-2004-9999,9,descriptions,O
CVE-2004-9999,9,in,O
CVE-2004-9999,9,this,O
CVE-2004-9999,9,candidate,O
CVE-2004-9999,9,have,O
CVE-2004-9999,9,been,O
CVE-2004-9999,9,removed,O
CVE-2004-9999,9,to,O
CVE-2004-9999,9,prevent,O
CVE-2004-9999,9,accidental,O
CVE-2004-9999,9,usage,O
CVE-2004-9999,9,.,O
CVE-2005-0367,0,Multiple,O
CVE-2005-0367,0,directory,O
CVE-2005-0367,0,traversal,O
CVE-2005-0367,0,vulnerabilities,O
CVE-2005-0367,0,in,O
CVE-2005-0367,0,ArGoSoft,pn
CVE-2005-0367,0,Mail,pn
CVE-2005-0367,0,Server,pn
CVE-2005-0367,0,1.8.7.3,version
CVE-2005-0367,1,allow,O
CVE-2005-0367,1,remote,O
CVE-2005-0367,1,authenticated,O
CVE-2005-0367,1,users,O
CVE-2005-0367,1,to,O
CVE-2005-0367,1,read,O
CVE-2005-0367,1,",",O
CVE-2005-0367,1,delete,O
CVE-2005-0367,1,",",O
CVE-2005-0367,1,or,O
CVE-2005-0367,1,upload,O
CVE-2005-0367,1,arbitrary,O
CVE-2005-0367,1,files,O
CVE-2005-0367,1,via,O
CVE-2005-0367,1,a,O
CVE-2005-0367,1,..,O
CVE-2005-0367,2,(,O
CVE-2005-0367,2,dot,O
CVE-2005-0367,2,dot,O
CVE-2005-0367,2,),O
CVE-2005-0367,2,in,O
CVE-2005-0367,2,(,O
CVE-2005-0367,2,1,O
CVE-2005-0367,2,),O
CVE-2005-0367,2,the,O
CVE-2005-0367,2,filename,O
CVE-2005-0367,2,of,O
CVE-2005-0367,2,an,O
CVE-2005-0367,2,e,O
CVE-2005-0367,2,-,O
CVE-2005-0367,2,mail,O
CVE-2005-0367,2,attachment,O
CVE-2005-0367,2,",",O
CVE-2005-0367,2,(,O
CVE-2005-0367,2,2,O
CVE-2005-0367,2,),O
CVE-2005-0367,2,the,O
CVE-2005-0367,2,_,O
CVE-2005-0367,2,msgatt.rec,O
CVE-2005-0367,2,file,O
CVE-2005-0367,2,",",O
CVE-2005-0367,2,(,O
CVE-2005-0367,2,3,O
CVE-2005-0367,2,),O
CVE-2005-0367,2,and,O
CVE-2005-0367,2,the,O
CVE-2005-0367,2,/msg,O
CVE-2005-0367,2,",",O
CVE-2005-0367,2,/delete,O
CVE-2005-0367,2,",",O
CVE-2005-0367,2,/folderadd,O
CVE-2005-0367,2,",",O
CVE-2005-0367,2,and,O
CVE-2005-0367,2,/folderdelete,O
CVE-2005-0367,2,operations,O
CVE-2005-0367,2,for,O
CVE-2005-0367,2,the,O
CVE-2005-0367,2,Folder,O
CVE-2005-0367,2,parameter,O
CVE-2005-0367,2,.,O
CVE-2005-1402,0,Integer,O
CVE-2005-1402,0,signedness,O
CVE-2005-1402,0,error,O
CVE-2005-1402,0,in,O
CVE-2005-1402,0,certain,O
CVE-2005-1402,0,older,O
CVE-2005-1402,0,versions,O
CVE-2005-1402,0,of,O
CVE-2005-1402,0,the,O
CVE-2005-1402,0,NeL,O
CVE-2005-1402,0,library,O
CVE-2005-1402,0,",",O
CVE-2005-1402,0,as,O
CVE-2005-1402,0,used,O
CVE-2005-1402,0,in,O
CVE-2005-1402,0,Mtp,pn
CVE-2005-1402,0,-,pn
CVE-2005-1402,0,Target,pn
CVE-2005-1402,0,1.2.2,vre
CVE-2005-1402,0,and,=
CVE-2005-1402,0,earlier,<
CVE-2005-1402,0,",",O
CVE-2005-1402,0,and,O
CVE-2005-1402,0,possibly,O
CVE-2005-1402,0,other,O
CVE-2005-1402,0,products,O
CVE-2005-1402,0,",",O
CVE-2005-1402,0,allows,O
CVE-2005-1402,0,remote,O
CVE-2005-1402,0,attackers,O
CVE-2005-1402,0,to,O
CVE-2005-1402,0,cause,O
CVE-2005-1402,0,a,O
CVE-2005-1402,0,denial,O
CVE-2005-1402,0,of,O
CVE-2005-1402,0,service,O
CVE-2005-1402,0,(,O
CVE-2005-1402,0,memory,O
CVE-2005-1402,0,consumption,O
CVE-2005-1402,0,or,O
CVE-2005-1402,0,server,O
CVE-2005-1402,0,crash,O
CVE-2005-1402,0,),O
CVE-2005-1402,0,via,O
CVE-2005-1402,0,a,O
CVE-2005-1402,0,negative,O
CVE-2005-1402,0,value,O
CVE-2005-1402,0,in,O
CVE-2005-1402,0,a,O
CVE-2005-1402,0,STLport,O
CVE-2005-1402,0,call,O
CVE-2005-1402,0,",",O
CVE-2005-1402,0,which,O
CVE-2005-1402,0,is,O
CVE-2005-1402,0,not,O
CVE-2005-1402,0,caught,O
CVE-2005-1402,0,by,O
CVE-2005-1402,0,a,O
CVE-2005-1402,0,signed,O
CVE-2005-1402,0,comparison,O
CVE-2005-1402,0,.,O
CVE-2005-1657,0,Multiple,O
CVE-2005-1657,0,directory,O
CVE-2005-1657,0,traversal,O
CVE-2005-1657,0,vulnerabilities,O
CVE-2005-1657,0,in,O
CVE-2005-1657,0,Mercur,pn
CVE-2005-1657,0,Messaging,pn
CVE-2005-1657,1,2005,version
CVE-2005-1657,1,SP2,version
CVE-2005-1657,1,allow,O
CVE-2005-1657,1,remote,O
CVE-2005-1657,1,attackers,O
CVE-2005-1657,1,to,O
CVE-2005-1657,1,perform,O
CVE-2005-1657,1,unauthorized,O
CVE-2005-1657,1,file,O
CVE-2005-1657,1,operations,O
CVE-2005-1657,1,via,O
CVE-2005-1657,1,the,O
CVE-2005-1657,1,Folder,O
CVE-2005-1657,1,.,O
CVE-2005-1657,2,Id,O
CVE-2005-1657,2,parameter,O
CVE-2005-1657,2,to,O
CVE-2005-1657,2,(,O
CVE-2005-1657,2,1,O
CVE-2005-1657,2,),O
CVE-2005-1657,2,deletefolder.ctml,O
CVE-2005-1657,2,",",O
CVE-2005-1657,3,(,O
CVE-2005-1657,3,2,O
CVE-2005-1657,3,),O
CVE-2005-1657,3,deletemessage.ctml,O
CVE-2005-1657,3,",",O
CVE-2005-1657,3,(,O
CVE-2005-1657,3,3,O
CVE-2005-1657,3,),O
CVE-2005-1657,3,origmessage.ctml,O
CVE-2005-1657,3,",",O
CVE-2005-1657,3,or,O
CVE-2005-1657,3,(,O
CVE-2005-1657,3,4,O
CVE-2005-1657,3,),O
CVE-2005-1657,3,readmessage.ctml,O
CVE-2005-1657,3,",",O
CVE-2005-1657,3,the,O
CVE-2005-1657,3,Message,O
CVE-2005-1657,3,.,O
CVE-2005-1657,4,Id,O
CVE-2005-1657,4,parameter,O
CVE-2005-1657,4,to,O
CVE-2005-1657,4,editmessage.ctml,O
CVE-2005-1657,4,",",O
CVE-2005-1657,4,or,O
CVE-2005-1657,4,the,O
CVE-2005-1657,4,(,O
CVE-2005-1657,4,5,O
CVE-2005-1657,4,),O
CVE-2005-1657,4,Message,O
CVE-2005-1657,4,.,O
CVE-2005-1657,5,Command,O
CVE-2005-1657,5,parameter,O
CVE-2005-1657,5,to,O
CVE-2005-1657,5,messages.ctml,O
CVE-2005-1657,5,.,O
CVE-2005-1671,0,The,O
CVE-2005-1671,0,Logfile,O
CVE-2005-1671,0,feature,O
CVE-2005-1671,0,in,O
CVE-2005-1671,0,Yahoo,O
CVE-2005-1671,0,!,O
CVE-2005-1671,1,Messenger,pn
CVE-2005-1671,1,5.x,vr
CVE-2005-1671,1,through,<=
CVE-2005-1671,1,6,vre
CVE-2005-1671,1,can,O
CVE-2005-1671,1,be,O
CVE-2005-1671,1,activated,O
CVE-2005-1671,1,by,O
CVE-2005-1671,1,a,O
CVE-2005-1671,1,YMSGR,O
CVE-2005-1671,1,:,O
CVE-2005-1671,1,URL,O
CVE-2005-1671,1,and,O
CVE-2005-1671,1,writes,O
CVE-2005-1671,1,all,O
CVE-2005-1671,1,output,O
CVE-2005-1671,1,to,O
CVE-2005-1671,1,a,O
CVE-2005-1671,1,single,O
CVE-2005-1671,1,ypager.log,O
CVE-2005-1671,1,file,O
CVE-2005-1671,1,",",O
CVE-2005-1671,1,even,O
CVE-2005-1671,1,when,O
CVE-2005-1671,1,there,O
CVE-2005-1671,1,are,O
CVE-2005-1671,1,multiple,O
CVE-2005-1671,1,users,O
CVE-2005-1671,1,",",O
CVE-2005-1671,1,and,O
CVE-2005-1671,1,does,O
CVE-2005-1671,1,not,O
CVE-2005-1671,1,properly,O
CVE-2005-1671,1,warn,O
CVE-2005-1671,1,later,O
CVE-2005-1671,1,users,O
CVE-2005-1671,1,that,O
CVE-2005-1671,1,the,O
CVE-2005-1671,1,feature,O
CVE-2005-1671,1,has,O
CVE-2005-1671,1,been,O
CVE-2005-1671,1,enabled,O
CVE-2005-1671,1,",",O
CVE-2005-1671,1,which,O
CVE-2005-1671,1,allows,O
CVE-2005-1671,1,local,O
CVE-2005-1671,1,users,O
CVE-2005-1671,1,to,O
CVE-2005-1671,1,obtain,O
CVE-2005-1671,1,sensitive,O
CVE-2005-1671,1,information,O
CVE-2005-1671,1,from,O
CVE-2005-1671,1,other,O
CVE-2005-1671,1,users,O
CVE-2005-1671,1,.,O
CVE-2005-2617,0,The,O
CVE-2005-2617,0,syscall32_setup_pages,O
CVE-2005-2617,0,function,O
CVE-2005-2617,0,in,O
CVE-2005-2617,0,syscall32.c,O
CVE-2005-2617,0,for,O
CVE-2005-2617,0,Linux,pn
CVE-2005-2617,0,kernel,pn
CVE-2005-2617,0,2.6.12,vrs
CVE-2005-2617,0,and,=
CVE-2005-2617,0,later,>
CVE-2005-2617,0,",",O
CVE-2005-2617,0,on,O
CVE-2005-2617,0,the,O
CVE-2005-2617,0,64-bit,O
CVE-2005-2617,0,x86,O
CVE-2005-2617,0,platform,O
CVE-2005-2617,0,",",O
CVE-2005-2617,0,does,O
CVE-2005-2617,0,not,O
CVE-2005-2617,0,check,O
CVE-2005-2617,0,the,O
CVE-2005-2617,0,return,O
CVE-2005-2617,0,value,O
CVE-2005-2617,0,of,O
CVE-2005-2617,0,the,O
CVE-2005-2617,0,insert_vm_struct,O
CVE-2005-2617,0,function,O
CVE-2005-2617,0,",",O
CVE-2005-2617,0,which,O
CVE-2005-2617,0,allows,O
CVE-2005-2617,0,local,O
CVE-2005-2617,0,users,O
CVE-2005-2617,0,to,O
CVE-2005-2617,0,trigger,O
CVE-2005-2617,0,a,O
CVE-2005-2617,0,memory,O
CVE-2005-2617,0,leak,O
CVE-2005-2617,0,via,O
CVE-2005-2617,0,a,O
CVE-2005-2617,0,32-bit,O
CVE-2005-2617,0,application,O
CVE-2005-2617,0,with,O
CVE-2005-2617,0,crafted,O
CVE-2005-2617,0,ELF,O
CVE-2005-2617,0,headers,O
CVE-2005-2617,0,.,O
CVE-2005-2771,0,WRQ,pn
CVE-2005-2771,0,Reflection,pn
CVE-2005-2771,0,for,pn
CVE-2005-2771,1,Secure,pn
CVE-2005-2771,1,IT,pn
CVE-2005-2771,1,Windows,pn
CVE-2005-2771,1,Server,pn
CVE-2005-2771,1,6,version
CVE-2005-2771,1,(,O
CVE-2005-2771,1,formerly,O
CVE-2005-2771,1,known,O
CVE-2005-2771,1,as,O
